normalized_page_path,normalized_page_url,inspection_verdict,inspection_coverage_state,inspection_indexing_state,inspection_page_fetch_state,inspection_robots_txt_state,inspection_google_canonical,inspection_user_canonical,inspection_last_crawl_time,inspection_error_message,has_issue,issue_types,recommended_action,recommended_action_text,source_type
/blog/starbucks-covers-pricey,https://international-surrogacy.com/blog/starbucks-covers-pricey,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/starbucks-covers-pricey,https://international-surrogacy.com/blog/starbucks-covers-pricey,2026-03-12T03:03:32Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/steps-to-success-preparation-for-ivf-egg-retrieval,https://international-surrogacy.com/blog/steps-to-success-preparation-for-ivf-egg-retrieval,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/steps-to-success-preparation-for-ivf-egg-retrieval,https://international-surrogacy.com/blog/steps-to-success-preparation-for-ivf-egg-retrieval,2026-03-17T17:38:17Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/successful-surrogacyjourney,https://international-surrogacy.com/blog/successful-surrogacyjourney,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/successful-surrogacyjourney,https://international-surrogacy.com/blog/successful-surrogacyjourney,2026-02-23T02:04:25Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogacy-agency-risks-lessons,https://international-surrogacy.com/blog/surrogacy-agency-risks-lessons,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-agency-risks-lessons,https://international-surrogacy.com/blog/surrogacy-agency-risks-lessons,2026-03-20T20:06:33Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogacy-and-ivf-in-islam,https://international-surrogacy.com/blog/surrogacy-and-ivf-in-islam,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-and-ivf-in-islam,https://international-surrogacy.com/blog/surrogacy-and-ivf-in-islam,2026-03-19T20:50:37Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/surrogacy-for-single-men-in-ghana,https://international-surrogacy.com/blog/surrogacy-for-single-men-in-ghana,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-for-single-men-in-ghana,https://international-surrogacy.com/blog/surrogacy-for-single-men-in-ghana,2026-03-23T12:50:38Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogacy-for-uterine-factor-infertility,https://international-surrogacy.com/blog/surrogacy-for-uterine-factor-infertility,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-for-uterine-factor-infertility,https://international-surrogacy.com/blog/surrogacy-for-uterine-factor-infertility,2026-03-20T17:44:06Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogacy-fraud-in-kenya,https://international-surrogacy.com/blog/surrogacy-fraud-in-kenya,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-fraud-in-kenya,https://international-surrogacy.com/blog/surrogacy-fraud-in-kenya,2026-03-30T22:54:05Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogacy-in-florida,https://international-surrogacy.com/blog/surrogacy-in-florida,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-in-florida,https://international-surrogacy.com/blog/surrogacy-in-florida,2026-03-26T17:27:12Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogacy-in-ghana-for-single-men,https://international-surrogacy.com/blog/surrogacy-in-ghana-for-single-men,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-in-ghana-for-single-men,https://international-surrogacy.com/blog/surrogacy-in-ghana-for-single-men,2026-03-03T13:28:25Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,https://international-surrogacy.com/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,https://international-surrogacy.com/blog/surrogacy-in-the-united-states-vs-ukraine-a-comparison,2026-02-06T07:37:25Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogacy-in-ukraine-from-a-to-z-how-to-prepare-as-intended-parents,https://international-surrogacy.com/blog/surrogacy-in-ukraine-from-a-to-z-how-to-prepare-as-intended-parents,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-in-ukraine-from-a-to-z-how-to-prepare-as-intended-parents,https://international-surrogacy.com/blog/surrogacy-in-ukraine-from-a-to-z-how-to-prepare-as-intended-parents,2026-03-14T19:14:09Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogacy-in-ukraine-is-it-safe,https://international-surrogacy.com/blog/surrogacy-in-ukraine-is-it-safe,,,,,,,,,,False,[],no_action,No action until more reliable data is available.,uninspected
/blog/surrogacy-in-ukraine-myths-and-reality-with-delivering-dreams,https://international-surrogacy.com/blog/surrogacy-in-ukraine-myths-and-reality-with-delivering-dreams,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-in-ukraine-myths-and-reality-with-delivering-dreams,https://international-surrogacy.com/blog/surrogacy-in-ukraine-myths-and-reality-with-delivering-dreams,2026-03-24T12:27:11Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogacy-industry-prepares-for-war,https://international-surrogacy.com/blog/surrogacy-industry-prepares-for-war,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-industry-prepares-for-war,https://international-surrogacy.com/blog/surrogacy-industry-prepares-for-war,2026-03-18T21:31:32Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogacy-is-the-most-selfless-gift,https://international-surrogacy.com/blog/surrogacy-is-the-most-selfless-gift,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-is-the-most-selfless-gift,https://international-surrogacy.com/blog/surrogacy-is-the-most-selfless-gift,2026-02-24T21:03:26Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogacy-journey-in-ukraine,https://international-surrogacy.com/blog/surrogacy-journey-in-ukraine,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-journey-in-ukraine,https://international-surrogacy.com/blog/surrogacy-journey-in-ukraine,2026-02-25T02:47:39Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogacy-market-outlook-2026,https://international-surrogacy.com/blog/surrogacy-market-outlook-2026,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-market-outlook-2026,https://international-surrogacy.com/blog/surrogacy-market-outlook-2026,2026-03-22T04:09:38Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/surrogacy-myths-debunked,https://international-surrogacy.com/blog/surrogacy-myths-debunked,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-myths-debunked,https://international-surrogacy.com/blog/surrogacy-myths-debunked,2026-03-14T22:31:07Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogacy-or-ivf-which-is-better,https://international-surrogacy.com/blog/surrogacy-or-ivf-which-is-better,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-or-ivf-which-is-better,https://international-surrogacy.com/blog/surrogacy-or-ivf-which-is-better,2026-02-13T10:46:30Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogacy-pope-francis,https://international-surrogacy.com/blog/surrogacy-pope-francis,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-pope-francis,https://international-surrogacy.com/blog/surrogacy-pope-francis,2026-02-27T04:13:22Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogacy-vs-adoption-what-you-need-to-know,https://international-surrogacy.com/blog/surrogacy-vs-adoption-what-you-need-to-know,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogacy-vs-adoption-what-you-need-to-know,https://international-surrogacy.com/blog/surrogacy-vs-adoption-what-you-need-to-know,2026-02-19T05:32:44Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogate-carries-quadruplets,https://international-surrogacy.com/blog/surrogate-carries-quadruplets,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogate-carries-quadruplets,https://international-surrogacy.com/blog/surrogate-carries-quadruplets,2026-03-24T07:21:41Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/surrogate-match,https://international-surrogacy.com/blog/surrogate-match,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/surrogate-match,https://international-surrogacy.com/blog/surrogate-match,2026-03-06T09:40:31Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/susan-kersch-kibler,https://international-surrogacy.com/blog/susan-kersch-kibler,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/susan-kersch-kibler,https://international-surrogacy.com/blog/susan-kersch-kibler,2026-03-29T07:58:35Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/sylvia-demott-interview,https://international-surrogacy.com/blog/sylvia-demott-interview,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/sylvia-demott-interview,https://international-surrogacy.com/blog/sylvia-demott-interview,2026-03-07T13:04:49Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/tamron-hall-shares,https://international-surrogacy.com/blog/tamron-hall-shares,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/tamron-hall-shares,https://international-surrogacy.com/blog/tamron-hall-shares,2026-03-18T21:09:11Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/tax,https://international-surrogacy.com/blog/tax,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/tax,https://international-surrogacy.com/blog/tax,2026-03-10T14:52:14Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/tax-implications,https://international-surrogacy.com/blog/tax-implications,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/tax-implications,https://international-surrogacy.com/blog/tax-implications,2026-03-20T20:27:49Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/te-quality-in-blastocysts,https://international-surrogacy.com/blog/te-quality-in-blastocysts,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/te-quality-in-blastocysts,https://international-surrogacy.com/blog/te-quality-in-blastocysts,2026-03-26T18:20:56Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/the-egg-quantity-vs-quality-debate,https://international-surrogacy.com/blog/the-egg-quantity-vs-quality-debate,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/the-egg-quantity-vs-quality-debate,https://international-surrogacy.com/blog/the-egg-quantity-vs-quality-debate,2026-03-26T14:56:19Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/the-growing-popularity-of-surrogacy,https://international-surrogacy.com/blog/the-growing-popularity-of-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/the-growing-popularity-of-surrogacy,https://international-surrogacy.com/blog/the-growing-popularity-of-surrogacy,2026-03-28T21:35:38Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/the-hidden-costs-of-surrogacy,https://international-surrogacy.com/blog/the-hidden-costs-of-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/the-hidden-costs-of-surrogacy,https://international-surrogacy.com/blog/the-hidden-costs-of-surrogacy,2026-03-21T16:45:01Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,https://international-surrogacy.com/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,https://international-surrogacy.com/blog/the-history-of-surrogacy-from-ancient-times-to-modern-practices,2026-03-27T23:53:17Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/the-medical-process-explained,https://international-surrogacy.com/blog/the-medical-process-explained,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/the-medical-process-explained,https://international-surrogacy.com/blog/the-medical-process-explained,2026-03-24T16:50:21Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/the-miracle-of-life,https://international-surrogacy.com/blog/the-miracle-of-life,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/the-miracle-of-life,https://international-surrogacy.com/blog/the-miracle-of-life,2026-03-13T19:44:19Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/the-surrogate-mother-experience-a-journey-of-hope-and-fulfillment,https://international-surrogacy.com/blog/the-surrogate-mother-experience-a-journey-of-hope-and-fulfillment,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/the-surrogate-mother-experience-a-journey-of-hope-and-fulfillment,https://international-surrogacy.com/blog/the-surrogate-mother-experience-a-journey-of-hope-and-fulfillment,2026-03-23T20:40:58Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/this-one-couple-i-know,https://international-surrogacy.com/blog/this-one-couple-i-know,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/this-one-couple-i-know,https://international-surrogacy.com/blog/this-one-couple-i-know,2026-03-26T07:32:21Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/this-was-our-last-oprion-yo-have-a-family,https://international-surrogacy.com/blog/this-was-our-last-oprion-yo-have-a-family,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/this-was-our-last-oprion-yo-have-a-family,https://international-surrogacy.com/blog/this-was-our-last-oprion-yo-have-a-family,2026-03-28T17:25:19Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/through-surrogacy-ricky-martin,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,2026-03-28T05:38:51Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/through-surrogacy-ricky-martin,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,2026-03-28T05:38:51Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/through-surrogacy-ricky-martin,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,2026-03-28T05:38:51Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/through-surrogacy-ricky-martin,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,2026-03-28T05:38:51Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/through-surrogacy-ricky-martin,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,2026-03-28T05:38:51Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/through-surrogacy-ricky-martin,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,https://international-surrogacy.com/blog/through-surrogacy-ricky-martin,2026-03-28T05:38:51Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/toni-street,https://international-surrogacy.com/blog/toni-street,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/toni-street,https://international-surrogacy.com/blog/toni-street,2026-03-19T04:27:34Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/toni-street-38,https://international-surrogacy.com/blog/toni-street-38,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/toni-street-38,https://international-surrogacy.com/blog/toni-street-38,2026-03-15T12:25:32Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/too-old,https://international-surrogacy.com/blog/too-old,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/too-old,https://international-surrogacy.com/blog/too-old,2026-03-23T11:07:56Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/top-5-tv-shows-exploring-surrogacy,https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,2026-03-28T15:08:24Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/top-5-tv-shows-exploring-surrogacy,https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,2026-03-28T15:08:24Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/top-5-tv-shows-exploring-surrogacy,https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,2026-03-28T15:08:24Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/top-5-tv-shows-exploring-surrogacy,https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,https://international-surrogacy.com/blog/top-5-tv-shows-exploring-surrogacy,2026-03-28T15:08:24Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/traditional-vs-gestational-surrogacy,https://international-surrogacy.com/blog/traditional-vs-gestational-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/traditional-vs-gestational-surrogacy,https://international-surrogacy.com/blog/traditional-vs-gestational-surrogacy,2026-02-20T09:56:25Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/transfers-wrong-embryo,https://international-surrogacy.com/blog/transfers-wrong-embryo,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/transfers-wrong-embryo,https://international-surrogacy.com/blog/transfers-wrong-embryo,2026-03-12T12:28:02Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/trapped-between-the-frontlines,https://international-surrogacy.com/blog/trapped-between-the-frontlines,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/trapped-between-the-frontlines,https://international-surrogacy.com/blog/trapped-between-the-frontlines,2026-02-20T00:32:09Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/traveling-to-ukraine-for-surrogacy,https://international-surrogacy.com/blog/traveling-to-ukraine-for-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/traveling-to-ukraine-for-surrogacy,https://international-surrogacy.com/blog/traveling-to-ukraine-for-surrogacy,2026-03-02T10:41:09Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/treating-male-infertility,https://international-surrogacy.com/blog/treating-male-infertility,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/treating-male-infertility,https://international-surrogacy.com/blog/treating-male-infertility,2026-03-23T12:33:09Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/truth-and-confusion-behind-success-rates,https://international-surrogacy.com/blog/truth-and-confusion-behind-success-rates,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/truth-and-confusion-behind-success-rates,https://international-surrogacy.com/blog/truth-and-confusion-behind-success-rates,2026-03-27T21:31:17Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/two-sons,https://international-surrogacy.com/blog/two-sons,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/two-sons,https://international-surrogacy.com/blog/two-sons,2026-03-28T05:26:12Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/ukraine-allows-unlimited-embryo-storage,https://international-surrogacy.com/blog/ukraine-allows-unlimited-embryo-storage,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ukraine-allows-unlimited-embryo-storage,https://international-surrogacy.com/blog/ukraine-allows-unlimited-embryo-storage,2026-02-25T06:06:04Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ukraine-is-great,https://international-surrogacy.com/blog/ukraine-is-great,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ukraine-is-great,https://international-surrogacy.com/blog/ukraine-is-great,2026-01-29T07:20:23Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ukraine-is-low-cost-surrogacy,https://international-surrogacy.com/blog/ukraine-is-low-cost-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ukraine-is-low-cost-surrogacy,https://international-surrogacy.com/blog/ukraine-is-low-cost-surrogacy,2026-03-24T14:07:52Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ukraine-s-surrogacy-industry,https://international-surrogacy.com/blog/ukraine-s-surrogacy-industry,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ukraine-s-surrogacy-industry,https://international-surrogacy.com/blog/ukraine-s-surrogacy-industry,2026-02-13T19:49:43Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ukraine-surrogacy-cost-breakdown-2026,https://international-surrogacy.com/blog/ukraine-surrogacy-cost-breakdown-2026,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ukraine-surrogacy-cost-breakdown-2026,https://international-surrogacy.com/blog/ukraine-surrogacy-cost-breakdown-2026,2026-03-12T15:25:41Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/ukraine-vs-georgia-surrogacy-exit-risks,https://international-surrogacy.com/blog/ukraine-vs-georgia-surrogacy-exit-risks,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ukraine-vs-georgia-surrogacy-exit-risks,https://international-surrogacy.com/blog/ukraine-vs-georgia-surrogacy-exit-risks,2026-03-26T11:44:44Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ukraine-welcomes-foreigners,https://international-surrogacy.com/blog/ukraine-welcomes-foreigners,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ukraine-welcomes-foreigners,https://international-surrogacy.com/blog/ukraine-welcomes-foreigners,2026-03-12T19:54:10Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ukrainian-surrogacy-avoiding-fraud,https://international-surrogacy.com/blog/ukrainian-surrogacy-avoiding-fraud,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ukrainian-surrogacy-avoiding-fraud,https://international-surrogacy.com/blog/ukrainian-surrogacy-avoiding-fraud,2026-03-15T04:32:09Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ukrainian-surrogacy-ensuring,https://international-surrogacy.com/blog/ukrainian-surrogacy-ensuring,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ukrainian-surrogacy-ensuring,https://international-surrogacy.com/blog/ukrainian-surrogacy-ensuring,2026-03-11T23:52:13Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ukrainian-surrogate-agency-aims,https://international-surrogacy.com/blog/ukrainian-surrogate-agency-aims,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ukrainian-surrogate-agency-aims,https://international-surrogacy.com/blog/ukrainian-surrogate-agency-aims,2026-03-17T22:33:16Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ukrainiansurrogacy-do-i-need-to-be-married,https://international-surrogacy.com/blog/ukrainiansurrogacy-do-i-need-to-be-married,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ukrainiansurrogacy-do-i-need-to-be-married,https://international-surrogacy.com/blog/ukrainiansurrogacy-do-i-need-to-be-married,2026-03-27T19:01:37Z,,False,[],no_action,No action until more reliable data is available.,inspection
